"","fy","fund","agency","source","interfund_trans","from_fund","source_name.x","receipts","data_source","fund_name","agency_name","fund_cat","fund_cat_name.x","fund_ab","fund_ioc","fund_re","a_end","in_ff","fund_name_ab","fund_category","fund_cat_name.y","in_ff_rev","in_ff_exp","revenuesource","total","source_name_AWM","source_name.y","source_name_formula","rev_type","rev_type_name","amnesty","local","type_assigned","source_flag","med_option_recent","rev_type_new"
"263",2021,"0075","440","1228",NA,NA,"REIM/JURY DUTY & RECOVERIES",40,NA,"COMPASSION USE MED CANNABIS","FINANCIAL AND PROFESSIONAL REG","D","SPECIAL STATE FUNDS","0075-B","0075","2",NA,"1","COMPASSION USE MED CANNABIS","D","Special State Funds","1","1",NA,NA,"REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","78",".",NA,0,NA,NA,0,"78"
"264",2021,"0081","444","1228",NA,NA,"REIM/JURY DUTY & RECOVERIES",108.6,NA,"VOCATIONAL REHABILITATION","HUMAN SERVICES","G","FEDERAL TRUST FUNDS","0081","0081","0",NA,"1","VOCATIONAL REHABILITATION","G","Federal Trust Funds","1","1",NA,NA,"REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","78",".",NA,0,NA,NA,0,"78"
"265",2021,"0093","440","1228",NA,NA,"REIM/JURY DUTY & RECOVERIES",4673,NA,"IL STATE MEDICAL DISCIPLINARY","FINANCIAL AND PROFESSIONAL REG","D","SPECIAL STATE FUNDS","0093","0093","0",NA,"1","IL STATE MEDICAL DISCIPLINARY","D","Special State Funds","1","1",NA,NA,"REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","78",".",NA,0,NA,NA,0,"78"
"266",2021,"0129","565","1228",NA,NA,"REIM/JURY DUTY & RECOVERIES",2131.88,NA,"STATE GAMING","ILLINOIS GAMING BOARD","D","SPECIAL STATE FUNDS","0129","0129","0",NA,"1","STATE GAMING","D","Special State Funds","1","1",NA,NA,"REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","78",".",NA,0,NA,NA,0,"78"
"267",2021,"0218","440","1228",NA,NA,"REIM/JURY DUTY & RECOVERIES",86.81,NA,"PROFESSIONS INDIRECT COST","FINANCIAL AND PROFESSIONAL REG","D","SPECIAL STATE FUNDS","0218","0218","0",NA,"1","PROFESSIONS INDIRECT COST","D","Special State Funds","1","1",NA,NA,"REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","78",".",NA,0,NA,NA,0,"78"
"268",2021,"0258","440","1228",NA,NA,"REIM/JURY DUTY & RECOVERIES",24132.98,NA,"NURSING DEDICATED & PROFESSNL","FINANCIAL AND PROFESSIONAL REG","D","SPECIAL STATE FUNDS","0258","0258","0",NA,"1","NURSING DEDICATED & PROFESSNL","D","Special State Funds","1","1",NA,NA,"REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","78",".",NA,0,NA,NA,0,"78"
"269",2021,"0272","497","1228",NA,NA,"REIM/JURY DUTY & RECOVERIES",25,NA,"LASALLE VETERANS HOME","VETERANS' AFFAIRS","D","SPECIAL STATE FUNDS","0272","0272","0",NA,"1","LASALLE VETERANS HOME","D","Special State Funds","1","1",NA,NA,"REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","78",".",NA,0,NA,NA,0,"78"
"270",2021,"0299","422","1228",NA,NA,"REIM/JURY DUTY & RECOVERIES",7357.52,NA,"OPEN SPACE LANDS ACQUIS&DEVEL","NATURAL RESOURCES","D","SPECIAL STATE FUNDS","0299","0299","0",NA,"1","OPEN SPACE LANDS ACQUIS&DEVEL","D","Special State Funds","1","1",NA,NA,"REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","78",".",NA,0,NA,NA,0,"78"
"271",2021,"0301","426","1228",NA,NA,"REIM/JURY DUTY & RECOVERIES",10.4,NA,"WORKING CAPITAL REVOLVING","CORRECTIONS","H","REVOLVING FUNDS","0301","0301","0",NA,"1","WORKING CAPITAL REVOLVING","H","Revolving Funds","1","1",NA,NA,"REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","78",".",NA,0,NA,NA,0,"78"
"272",2021,"0317","416","1228",NA,NA,"REIM/JURY DUTY & RECOVERIES",16.2,NA,"PROFESSIONAL SERVICES","CENTRAL MANAGEMENT","H","REVOLVING FUNDS","0317","0317","0",NA,"1","PROFESSIONAL SERVICES","H","Revolving Funds","1","1",NA,NA,"REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","78",".",NA,0,NA,NA,0,"78"
"273",2021,"0333","466","1228",NA,NA,"REIM/JURY DUTY & RECOVERIES",851707.32,NA,"FEDERAL SUPPORT AGREEMENT REV","MILITARY AFFAIRS","G","FEDERAL TRUST FUNDS","0333","0333","0",NA,"1","FEDERAL SUPPORT AGREEMENT REV","G","Federal Trust Funds","1","1",NA,NA,"REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","78",".",NA,0,NA,NA,0,"78"
"274",2021,"0495","444","1228",NA,NA,"REIM/JURY DUTY & RECOVERIES",62.2,NA,"OLD AGE SURVIVORS INSURANCE","HUMAN SERVICES","G","FEDERAL TRUST FUNDS","0495","0495","0",NA,"1","OLD AGE SURVIVORS INSURANCE","G","Federal Trust Funds","1","1",NA,NA,"REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","78",".",NA,0,NA,NA,0,"78"
"275",2021,"0549","340","1228",NA,NA,"REIM/JURY DUTY & RECOVERIES",4.7,NA,"IL CHARITY BUREAU","ATTORNEY GENERAL","D","SPECIAL STATE FUNDS","0549","0549","0",NA,"1","IL CHARITY BUREAU","D","Special State Funds","1","1",NA,NA,"REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","78",".",NA,0,NA,NA,0,"78"
"276",2021,"0619","497","1228",NA,NA,"REIM/JURY DUTY & RECOVERIES",23,NA,"QUINCY VETERAN HOME","VETERANS' AFFAIRS","D","SPECIAL STATE FUNDS","0619","0619","0",NA,"1","QUINCY VETERAN HOME","D","Special State Funds","1","1",NA,NA,"REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","78",".",NA,0,NA,NA,0,"78"
"277",2021,"0664","691","1228",NA,NA,"REIM/JURY DUTY & RECOVERIES",2474470.76,NA,"STUDENT LOAN OPERATING","IL STUDENT ASSISTANCE COMM","G","FEDERAL TRUST FUNDS","0664","0664","0",NA,"1","STUDENT LOAN OPERATION","G","Federal Trust Funds","1","1",NA,NA,"REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","78",".",NA,0,NA,NA,0,"78"
"278",2021,"0731","532","1228",NA,NA,"REIM/JURY DUTY & RECOVERIES",61.6,NA,"IL CLEAN WATER FUND","ENVIRONMENTAL PROTECT AGENCY","D","SPECIAL STATE FUNDS","0731","0731","0",NA,"1","IL CLEAN WATER FUND","D","Special State Funds","1","1",NA,NA,"REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","78",".",NA,0,NA,NA,0,"78"
"279",2021,"0763","420","1228",NA,NA,"REIM/JURY DUTY & RECOVERIES",140.32,NA,"TOURISM PROMOTION","COMMERCE AND ECONOMIC OPPORTUN","D","SPECIAL STATE FUNDS","0763","0763","0",NA,"1","TOURISM PROMOTION","D","Special State Funds","1","1",NA,NA,"REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","78",".",NA,0,NA,NA,0,"78"
"280",2021,"0765","422","1228",NA,NA,"REIM/JURY DUTY & RECOVERIES",19.99,NA,"FEDERAL SURFACE MINING CONTROL","NATURAL RESOURCES","G","FEDERAL TRUST FUNDS","0765","0765","0",NA,"1","FEDERAL SURFACE MINING CONTROL","G","Federal Trust Funds","1","1",NA,NA,"REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","78",".",NA,0,NA,NA,0,"78"
"281",2021,"0801","340","1228",NA,NA,"REIM/JURY DUTY & RECOVERIES",19598.58,NA,"AG'S ST PROJ & CRT ORDER DIST","ATTORNEY GENERAL","D","SPECIAL STATE FUNDS","0801","0801","0",NA,"1","AG STATE PROJ & CRT ORDER DIST","I","State Trust Funds","1","1",NA,NA,"REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","78",".",NA,0,NA,NA,0,"78"
"282",2021,"0821","567","1228",NA,NA,"REIM/JURY DUTY & RECOVERIES",1271.75,NA,"DRAM SHOP","LIQUOR CONTROL COMM","D","SPECIAL STATE FUNDS","0821","0821","0",NA,"1","DRAM SHOP","D","Special State Funds","1","1",NA,NA,"REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","78",".",NA,0,NA,NA,0,"78"
"283",2021,"0828","532","1228",NA,NA,"REIM/JURY DUTY & RECOVERIES",16,NA,"HAZARDOUS WASTE","ENVIRONMENTAL PROTECT AGENCY","D","SPECIAL STATE FUNDS","0828","0828","0",NA,"1","HAZARDOUS WASTE","D","Special State Funds","1","1",NA,NA,"REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","78",".",NA,0,NA,NA,0,"78"
"284",2021,"0905","422","1228",NA,NA,"REIM/JURY DUTY & RECOVERIES",89.56,NA,"IL FORESTRY DEVELOPMENT","NATURAL RESOURCES","D","SPECIAL STATE FUNDS","0905","0905","0",NA,"1","IL FORESTRY DEVELOPMENT","D","Special State Funds","1","1",NA,NA,"REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","78",".",NA,0,NA,NA,0,"78"
"285",2021,"0962","422","1228",NA,NA,"REIM/JURY DUTY & RECOVERIES",1478963.08,NA,"PARK & CONSERVATION","NATURAL RESOURCES","D","SPECIAL STATE FUNDS","0962","0962","0",NA,"1","PARK & CONSERVATION","D","Special State Funds","1","1",NA,NA,"REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","78",".",NA,0,NA,NA,0,"78"
"286",2021,"0980","497","1228",NA,NA,"REIM/JURY DUTY & RECOVERIES",5,NA,"MANTENO VETERANS HOME","VETERANS' AFFAIRS","D","SPECIAL STATE FUNDS","0980","0980","0",NA,"1","MANTENO VETERANS HOME","D","Special State Funds","1","1",NA,NA,"REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","REIM/JURY DUTY & RECOVERIES","78",".",NA,0,NA,NA,0,"78"
"287",2021,"0001","497","1229",NA,NA,"MANTENO VETERANS HOME",28.75,NA,"GENERAL REVENUE","VETERANS' AFFAIRS","A","GENERAL FUNDS","0001","0001","0",NA,"1","GENERAL REVENUE","A","General Funds","1","1",NA,NA,"MANTENO VETERANS HOME","MANTENO VETERANS HOME","MANTENO VETERANS HOME","78",".",NA,0,NA,NA,0,"78"
"288",2021,"0001","497","1231",NA,NA,"QUINCY VETERANS HOME",4345.32,NA,"GENERAL REVENUE","VETERANS' AFFAIRS","A","GENERAL FUNDS","0001","0001","0",NA,"1","GENERAL REVENUE","A","General Funds","1","1",NA,NA,"QUINCY VETERANS HOME","QUINCY VETERANS HOME","QUINCY VETERANS HOME","78",".",NA,0,NA,NA,0,"78"
"289",2021,"0922","446","1234",NA,NA,"REIM/COST ON BEHALF OF OTHER",645634.78,NA,"INSURANCE PRODUCER ADMIN","INSURANCE","D","SPECIAL STATE FUNDS","0922","0922","0",NA,"1","INSURANCE PRODUCER ADMIN","D","Special State Funds","1","1",NA,NA,"REIM/COST ON BEHALF OF OTHER","REIM/COST ON BEHALF OF OTHER","REIM/COST ON BEHALF OF OTHER","78",".",NA,0,NA,NA,0,"78"
"290",2021,"0997","446","1234",NA,NA,"REIM/COST ON BEHALF OF OTHER",22824.8,NA,"INSURANCE FINANCIAL REGULATION","INSURANCE","D","SPECIAL STATE FUNDS","0997","0997","0",NA,"1","INSURANCE FINANCIAL REGULATION","D","Special State Funds","1","1",NA,NA,"REIM/COST ON BEHALF OF OTHER","REIM/COST ON BEHALF OF OTHER","REIM/COST ON BEHALF OF OTHER","78",".",NA,0,NA,NA,0,"78"
"291",2021,"0906","493","1235",NA,NA,"REIM/COST ON BEHALF OF OTHER",339417.43,NA,"STATE POLICE SERVICES","STATE POLICE","D","SPECIAL STATE FUNDS","0906","0906","0",NA,"1","STATE POLICE SERVICES","D","Special State Funds","1","1",NA,NA,"REIM/COST ON BEHALF OF OTHER","REIM/COST ON BEHALF OF OTHER","REIM/COST ON BEHALF OF OTHER","78",".",NA,0,NA,NA,0,"78"
"292",2021,"0050","444","1237",NA,NA,"LOCAL IL GOVERNMENTAL UNITS",17437,NA,"MENTAL HEALTH","HUMAN SERVICES","D","SPECIAL STATE FUNDS","0050","0050","0",NA,"1","MENTAL HEALTH","D","Special State Funds","1","1",NA,NA,"LOCAL IL GOVERNMENTAL UNITS","LOCAL IL GOVERNMENTAL UNITS","LOCAL IL GOVERNMENTAL UNITS","78",".",NA,0,NA,NA,0,"78"
"293",2021,"0001","444","1243",NA,NA,"REPAYMENT PURSUANT TO LAW",417182.27,NA,"GENERAL REVENUE","HUMAN SERVICES","A","GENERAL FUNDS","0001","0001","0",NA,"1","GENERAL REVENUE","A","General Funds","1","1",NA,NA,"REPAYMENT PURSUANT TO LAW","REPAYMENT PURSUANT TO LAW","REPAYMENT PURSUANT TO LAW","78",".",NA,0,NA,NA,0,"78"
"294",2021,"0001","507","1243",NA,NA,"REPAYMENT PURSUANT TO LAW",149626.74,NA,"GENERAL REVENUE","GOVERNOR'S OFF OF MGT & BUDGET","A","GENERAL FUNDS","0001","0001","0",NA,"1","GENERAL REVENUE","A","General Funds","1","1",NA,NA,"REPAYMENT PURSUANT TO LAW","REPAYMENT PURSUANT TO LAW","REPAYMENT PURSUANT TO LAW","78",".",NA,0,NA,NA,0,"78"
"295",2021,"0119","492","1243",NA,NA,"REPAYMENT PURSUANT TO LAW",48588.44,NA,"FORECLOSURE PREVENT PROG GRAD","REVENUE","D","SPECIAL STATE FUNDS","0119-B","0119","2",NA,"1","FORECLOSURE PREVENTION PROGRAM","D","Special State Funds","1","1",NA,NA,"REPAYMENT PURSUANT TO LAW","REPAYMENT PURSUANT TO LAW","REPAYMENT PURSUANT TO LAW","78",".",NA,0,NA,NA,0,"78"
"296",2021,"0141","420","1243",NA,NA,"REPAYMENT PURSUANT TO LAW",822.08,NA,"CAPITAL DEVELOPMENT","COMMERCE AND ECONOMIC OPPORTUN","E","BOND FINANCED FUNDS","0141","0141","0",NA,"1","CAPITAL DEVELOPMENT","E","Bond Financed Funds","1","1",NA,NA,"REPAYMENT PURSUANT TO LAW","REPAYMENT PURSUANT TO LAW","REPAYMENT PURSUANT TO LAW","78",".",NA,0,NA,NA,0,"78"
"297",2021,"0286","492","1243",NA,NA,"REPAYMENT PURSUANT TO LAW",3630039.33,NA,"IL AFFORDABLE HOUSING TRUST","REVENUE","D","SPECIAL STATE FUNDS","0286","0286","0",NA,"1","IL AFFORDABLE HOUSING TRUST","D","Special State Funds","1","1",NA,NA,"REPAYMENT PURSUANT TO LAW","REPAYMENT PURSUANT TO LAW","REPAYMENT PURSUANT TO LAW","78",".",NA,0,NA,NA,0,"78"
"298",2021,"0294","532","1243",NA,NA,"REPAYMENT PURSUANT TO LAW",1200,NA,"USED TIRE MANAGEMENT","ENVIRONMENTAL PROTECT AGENCY","D","SPECIAL STATE FUNDS","0294","0294","0",NA,"1","USED TIRE MANAGEMENT","D","Special State Funds","1","1",NA,NA,"REPAYMENT PURSUANT TO LAW","REPAYMENT PURSUANT TO LAW","REPAYMENT PURSUANT TO LAW","78",".",NA,0,NA,NA,0,"78"
"299",2021,"0502","444","1243",NA,NA,"REPAYMENT PURSUANT TO LAW",4832.29,NA,"EARLY INTERVENTION SERVICE REV","HUMAN SERVICES","I","STATE TRUST FUNDS","0502","0502","0",NA,"1","EARLY INTERVENTION SERVICE REV","I","State Trust Funds","1","1",NA,NA,"REPAYMENT PURSUANT TO LAW","REPAYMENT PURSUANT TO LAW","REPAYMENT PURSUANT TO LAW","78",".",NA,0,NA,NA,0,"78"
"300",2021,"0891","492","1243",NA,NA,"REPAYMENT PURSUANT TO LAW",60044.4,NA,"FORECLOSURE PREVENTION PROGRAM","REVENUE","D","SPECIAL STATE FUNDS","0891","0891","0",NA,"1","FORECLOSURE PREVENTION PROGRAM","D","Special State Funds","1","1",NA,NA,"REPAYMENT PURSUANT TO LAW","REPAYMENT PURSUANT TO LAW","REPAYMENT PURSUANT TO LAW","78",".",NA,0,NA,NA,0,"78"
"301",2021,"0892","492","1243",NA,NA,"REPAYMENT PURSUANT TO LAW",1125557.03,NA,"ABANDONED RES PROP MUN REL PRG","REVENUE","D","SPECIAL STATE FUNDS","0892","0892","0",NA,"1","ABANDONED RES PROP MUN REL PRG","D","Special State Funds","1","1",NA,NA,"REPAYMENT PURSUANT TO LAW","REPAYMENT PURSUANT TO LAW","REPAYMENT PURSUANT TO LAW","78",".",NA,0,NA,NA,0,"78"
"302",2021,"0944","532","1243",NA,NA,"REPAYMENT PURSUANT TO LAW",14305.1,NA,"ENVIRO PROTECT PERMIT & INSP","ENVIRONMENTAL PROTECT AGENCY","D","SPECIAL STATE FUNDS","0944","0944","0",NA,"1","ENVIRO PROTECT PERMIT & INSP","D","Special State Funds","1","1",NA,NA,"REPAYMENT PURSUANT TO LAW","REPAYMENT PURSUANT TO LAW","REPAYMENT PURSUANT TO LAW","78",".",NA,0,NA,NA,0,"78"
"303",2021,"0971","420","1243",NA,NA,"REPAYMENT PURSUANT TO LAW",20767.99,NA,"BUILD ILLINOIS BOND","COMMERCE AND ECONOMIC OPPORTUN","E","BOND FINANCED FUNDS","0971","0971","0",NA,"1","BUILD ILLINOIS BOND","E","Bond Financed Funds","1","1",NA,NA,"REPAYMENT PURSUANT TO LAW","REPAYMENT PURSUANT TO LAW","REPAYMENT PURSUANT TO LAW","78",".",NA,0,NA,NA,0,"78"
"304",2021,"0001","340","1246",NA,NA,"CRIME VICTIMS",27378.59,NA,"GENERAL REVENUE","ATTORNEY GENERAL","A","GENERAL FUNDS","0001","0001","0",NA,"1","GENERAL REVENUE","A","General Funds","1","1",NA,NA,"CRIME VICTIMS","CRIME VICTIMS","CRIME VICTIMS","78",".",NA,0,NA,NA,0,"78"
"305",2021,"0001","420","1247",NA,NA,"GRANTEE INTEREST INCOME",1320.32,NA,"GENERAL REVENUE","COMMERCE AND ECONOMIC OPPORTUN","A","GENERAL FUNDS","0001","0001","0",NA,"1","GENERAL REVENUE","A","General Funds","1","1",NA,NA,"GRANTEE INTEREST INCOME","GRANTEE INTEREST INCOME","GRANTEE INTEREST INCOME","78",".",NA,0,NA,NA,0,"78"
"306",2021,"0324","420","1247",NA,NA,"GRANTEE INTEREST INCOME",641.91,NA,"STATE CURE","COMMERCE AND ECONOMIC OPPORTUN","G","FEDERAL TRUST FUNDS","0324-B","0324","2",NA,"1","STATE CURE","D","Special State Funds","1","1",NA,NA,"GRANTEE INTEREST INCOME","GRANTEE INTEREST INCOME","GRANTEE INTEREST INCOME","78",".",NA,0,NA,NA,0,"78"
"307",2021,"0101","494","1249",NA,NA,"FEDERAL/LOCAL AIRPORT",309,NA,"GENERAL OBLIGATION BR&I","TRANSPORTATION","F","DEBT SERVICE FUNDS","0101","0101","0",NA,"1","GENERAL OBLIGATION BR&I","F","Debt Service Funds","1","1",NA,NA,"FEDERAL/LOCAL AIRPORT","FEDERAL/LOCAL AIRPORT","FEDERAL/LOCAL AIRPORT","78",".",NA,0,NA,NA,0,"78"
"308",2021,"0011","494","1250",NA,NA,"DAMAGE & WORKER'S COMP CLAIM",9538284.52,NA,"ROAD","TRANSPORTATION","B","HIGHWAY FUNDS","0011","0011","0",NA,"1","ROAD","B","Highway Funds","1","1",NA,NA,"DAMAGE & WORKER'S COMP CLAIM","DAMAGE & WORKER'S COMP CLAIM","DAMAGE & WORKER'S COMP CLAIM","78",".",NA,0,NA,NA,0,"78"
"309",2021,"0757","478","1264",NA,NA,"PREPAID BLOOD TESTING FEES",217,NA,"CHILD SUPPORT ADMINISTRATIVE","HEALTHCARE & FAMILY SERVICES","D","SPECIAL STATE FUNDS","0757","0757","0",NA,"1","CHILD SUPPORT ADMINISTRATIVE","D","Special State Funds","1","1",NA,NA,"PREPAID BLOOD TESTING FEES","PREPAID BLOOD TESTING FEES","PREPAID BLOOD TESTING FEES","78",".",NA,0,NA,NA,0,"78"
"310",2021,"0001","350","1270",NA,NA,"RETURNED PETTY CASH FUND",750,NA,"GENERAL REVENUE","SECRETARY OF STATE","A","GENERAL FUNDS","0001","0001","0",NA,"1","GENERAL REVENUE","A","General Funds","1","1",NA,NA,"RETURNED PETTY CASH FUND","RETURNED PETTY CASH FUND","RETURNED PETTY CASH FUND","78",".",NA,0,NA,NA,0,"78"
"311",2021,"0001","406","1270",NA,NA,"RETURNED PETTY CASH FUND",1017.63,NA,"GENERAL REVENUE","AGRICULTURE","A","GENERAL FUNDS","0001","0001","0",NA,"1","GENERAL REVENUE","A","General Funds","1","1",NA,NA,"RETURNED PETTY CASH FUND","RETURNED PETTY CASH FUND","RETURNED PETTY CASH FUND","78",".",NA,0,NA,NA,0,"78"
"312",2021,"0001","444","1270",NA,NA,"RETURNED PETTY CASH FUND",796.4,NA,"GENERAL REVENUE","HUMAN SERVICES","A","GENERAL FUNDS","0001","0001","0",NA,"1","GENERAL REVENUE","A","General Funds","1","1",NA,NA,"RETURNED PETTY CASH FUND","RETURNED PETTY CASH FUND","RETURNED PETTY CASH FUND","78",".",NA,0,NA,NA,0,"78"
"313",2021,"0421","478","1270",NA,NA,"RETURNED PETTY CASH FUND",800,NA,"PUBLIC AID RECOVERIES TRUST","HEALTHCARE & FAMILY SERVICES","I","STATE TRUST FUNDS","0421","0421","0",NA,"1","PUBLIC AID RECOVERIES TRUST","I","State Trust Funds","1","1",NA,NA,"RETURNED PETTY CASH FUND","RETURNED PETTY CASH FUND","RETURNED PETTY CASH FUND","78",".",NA,0,NA,NA,0,"78"
"314",2021,"0538","422","1270",NA,NA,"RETURNED PETTY CASH FUND",233.57,NA,"IL HISTORIC SITES","NATURAL RESOURCES","D","SPECIAL STATE FUNDS","0538","0538","0",NA,"1","IL HISTORIC SITES","D","Special State Funds","1","1",NA,NA,"RETURNED PETTY CASH FUND","RETURNED PETTY CASH FUND","RETURNED PETTY CASH FUND","78",".",NA,0,NA,NA,0,"78"
"315",2021,"0765","422","1270",NA,NA,"RETURNED PETTY CASH FUND",1000,NA,"FEDERAL SURFACE MINING CONTROL","NATURAL RESOURCES","G","FEDERAL TRUST FUNDS","0765","0765","0",NA,"1","FEDERAL SURFACE MINING CONTROL","G","Federal Trust Funds","1","1",NA,NA,"RETURNED PETTY CASH FUND","RETURNED PETTY CASH FUND","RETURNED PETTY CASH FUND","78",".",NA,0,NA,NA,0,"78"
"316",2021,"0991","422","1270",NA,NA,"RETURNED PETTY CASH FUND",700,NA,"ABANDONED MINED LANDS RECLAM","NATURAL RESOURCES","G","FEDERAL TRUST FUNDS","0991","0991","0",NA,"1","ABANDONED MINED LANDS RECLAM","G","Federal Trust Funds","1","1",NA,NA,"RETURNED PETTY CASH FUND","RETURNED PETTY CASH FUND","RETURNED PETTY CASH FUND","78",".",NA,0,NA,NA,0,"78"
"317",2021,"0001","402","1283",NA,NA,"RESTITUTIONS",2400,NA,"GENERAL REVENUE","AGING","A","GENERAL FUNDS","0001","0001","0",NA,"1","GENERAL REVENUE","A","General Funds","1","1",NA,NA,"RESTITUTIONS","RESTITUTIONS","RESTITUTIONS","78",".",NA,0,NA,NA,0,"78"
"318",2021,"0001","418","1283",NA,NA,"RESTITUTIONS",12603.31,NA,"GENERAL REVENUE","CHILDREN AND FAMILY SERVICES","A","GENERAL FUNDS","0001","0001","0",NA,"1","GENERAL REVENUE","A","General Funds","1","1",NA,NA,"RESTITUTIONS","RESTITUTIONS","RESTITUTIONS","78",".",NA,0,NA,NA,0,"78"
"319",2021,"0001","493","1283",NA,NA,"RESTITUTIONS",4563.94,NA,"GENERAL REVENUE","STATE POLICE","A","GENERAL FUNDS","0001","0001","0",NA,"1","GENERAL REVENUE","A","General Funds","1","1",NA,NA,"RESTITUTIONS","RESTITUTIONS","RESTITUTIONS","78",".",NA,0,NA,NA,0,"78"
"320",2021,"0001","691","1283",NA,NA,"RESTITUTIONS",3250.26,NA,"GENERAL REVENUE","IL STUDENT ASSISTANCE COMM","A","GENERAL FUNDS","0001","0001","0",NA,"1","GENERAL REVENUE","A","General Funds","1","1",NA,NA,"RESTITUTIONS","RESTITUTIONS","RESTITUTIONS","78",".",NA,0,NA,NA,0,"78"
"321",2021,"0663","691","1283",NA,NA,"RESTITUTIONS",5650.6,NA,"FEDERAL STUDENT LOAN","IL STUDENT ASSISTANCE COMM","G","FEDERAL TRUST FUNDS","0663","0663","0",NA,"1","FEDERAL STUDENT LOAN","G","Federal Trust Funds","1","1",NA,NA,"RESTITUTIONS","RESTITUTIONS","RESTITUTIONS","78",".",NA,0,NA,NA,0,"78"
"322",2021,"0757","478","1283",NA,NA,"RESTITUTIONS",13442.83,NA,"CHILD SUPPORT ADMINISTRATIVE","HEALTHCARE & FAMILY SERVICES","D","SPECIAL STATE FUNDS","0757","0757","0",NA,"1","CHILD SUPPORT ADMINISTRATIVE","D","Special State Funds","1","1",NA,NA,"RESTITUTIONS","RESTITUTIONS","RESTITUTIONS","78",".",NA,0,NA,NA,0,"78"
"323",2021,"0929","340","1283",NA,NA,"RESTITUTIONS",9126.21,NA,"VIOLENT CRIME VICTIMS ASSIST","ATTORNEY GENERAL","D","SPECIAL STATE FUNDS","0929","0929","0",NA,"1","VIOLENT CRIME VICTIMS ASSIST","D","Special State Funds","1","1",NA,NA,"RESTITUTIONS","RESTITUTIONS","RESTITUTIONS","78",".",NA,0,NA,NA,0,"78"
"324",2021,"0270","532","1284",NA,NA,"REPAYMENT TO STATE PURSUANT TO",26592261.91,NA,"WATER REVOLVING","ENVIRONMENTAL PROTECT AGENCY","D","SPECIAL STATE FUNDS","0270","0270","0",NA,"1","WATER REVOLVING","D","Special State Funds","1","1",NA,NA,"REPAYMENT TO STATE PURSUANT TO","REPAYMENT TO STATE PURSUANT TO","REPAYMENT TO STATE PURSUANT TO","78",".",NA,0,NA,NA,0,"78"
"325",2021,"0001","492","1304",NA,NA,"UNIDENTIFIED REMITTANCES",4535.66,NA,"GENERAL REVENUE","REVENUE","A","GENERAL FUNDS","0001","0001","0",NA,"1","GENERAL REVENUE","A","General Funds","1","1",NA,NA,"UNIDENTIFIED REMITTANCES","UNIDENTIFIED REMITTANCES","UNIDENTIFIED REMITTANCES","78",".",NA,0,NA,NA,0,"78"
